ID,trc_tau_0,trc_epsilon,trc_fs1,trc_fs2
12058,150.0000,0.1000,0.8000,0.2000
12059,1.5000,0.1000,0.4000,0.2000
12060,150.0000,0.1000,0.8000,0.2000
12061,1.5000,0.1000,0.4000,0.2000
12062,1.5000,0.1000,0.2000,0.2000
12063,1.5000,0.1000,0.2000,0.2000
12064,1.5000,0.1000,0.4000,0.2000
12065,1.5000,0.1000,0.2000,0.2000
12066,150.0000,0.1000,0.8000,0.2000
12067,150.0000,0.1000,0.8000,0.2000
12068,150.0000,0.1000,0.8000,0.2000
12069,150.0000,0.1000,0.8000,0.2000
12070,1.5000,0.1000,0.2000,0.2000
12071,1.5000,0.1000,0.2000,0.2000
12072,1.5000,0.1000,0.2000,0.2000
12073,1.5000,0.1000,0.2000,0.2000
12074,150.0000,0.1000,0.8000,0.2000
12075,1.5000,0.1000,0.4000,0.2000
12076,1.5000,0.1000,0.4000,0.2000
12077,1.5000,0.1000,0.2000,0.2000
12078,1.5000,0.1000,0.2000,0.2000
12079,7.0000,0.1000,0.1000,0.2000
12080,7.0000,0.1000,0.1000,0.2000
12081,7.0000,0.1000,0.1000,0.2000
12082,7.0000,0.1000,0.1000,0.2000
12083,7.0000,0.1000,0.1000,0.2000
12084,7.0000,0.1000,0.1000,0.2000
12085,7.0000,0.1000,0.1000,0.2000
12086,7.0000,0.1000,0.1000,0.2000
12087,7.0000,0.1000,0.1000,0.2000
12088,1.5000,0.1000,0.4000,0.2000
12089,1.5000,0.1000,0.4000,0.2000
12090,1.5000,0.1000,0.4000,0.2000
12091,1.5000,0.1000,0.4000,0.2000
12092,1.5000,0.1000,0.4000,0.2000
12093,1.5000,0.1000,0.4000,0.2000
12094,0.0700,0.1000,0.2000,0.2000
12095,0.0700,0.1000,0.2000,0.2000
12096,0.0700,0.1000,0.2000,0.2000
12097,0.0700,0.1000,0.2000,0.2000
12098,150.0000,0.1000,0.8000,0.2000
12099,150.0000,0.1000,0.8000,0.2000
12100,0.0700,0.1000,0.2000,0.2000
12101,0.0400,0.1000,0.8000,0.2000
12102,0.0400,0.1000,0.8000,0.2000
12103,0.0700,0.1000,0.2000,0.2000
12104,0.0400,0.1000,0.8000,0.2000
12105,0.0400,0.1000,0.8000,0.2000
12106,7.0000,0.1000,0.1000,0.2000
12107,7.0000,0.1000,0.1000,0.2000
12108,7.0000,0.1000,0.1000,0.2000
12109,1.5000,0.1000,0.4000,0.2000
12110,7.0000,0.1000,0.1000,0.2000
12111,1.5000,0.1000,0.4000,0.2000
12112,7.0000,0.1000,0.1000,0.2000
12113,7.0000,0.1000,0.1000,0.2000
12114,1.5000,0.1000,0.4000,0.2000
12115,1.5000,0.1000,0.4000,0.2000
12116,0.2300,0.1000,0.2000,0.2000
12117,0.2300,0.1000,0.2000,0.2000
12118,1.5000,0.1000,0.3000,0.2000
12119,0.2300,0.1000,0.2000,0.2000
12120,0.2300,0.1000,0.2000,0.2000
12121,0.2300,0.1000,0.2000,0.2000
12122,0.2300,0.1000,0.2000,0.2000
12123,1.5000,0.1000,0.4000,0.2000
12124,1.5000,0.1000,0.3000,0.2000
12125,0.2300,0.1000,0.2000,0.2000
12126,0.2300,0.1000,0.2000,0.2000
12127,0.2300,0.1000,0.2000,0.2000
12128,150.0000,0.1000,0.8000,0.2000
12129,0.2300,0.1000,0.2000,0.2000
12130,150.0000,0.1000,0.8000,0.2000
12131,1.5000,0.1000,0.2000,0.2000
12132,1.5000,0.1000,0.2000,0.2000
12133,150.0000,0.1000,0.8000,0.2000
12134,150.0000,0.1000,0.8000,0.2000
12135,1.5000,0.1000,0.4000,0.2000
12136,1.5000,0.1000,0.4000,0.2000
12137,150.0000,0.1000,0.8000,0.2000
12138,0.0700,0.1000,0.2000,0.2000
12139,150.0000,0.1000,0.8000,0.2000
12140,150.0000,0.1000,0.8000,0.2000
12141,0.0700,0.1000,0.2000,0.2000
12142,0.0700,0.1000,0.2000,0.2000
12143,0.0700,0.1000,0.2000,0.2000
12144,0.0700,0.1000,0.2000,0.2000
12145,0.0700,0.1000,0.2000,0.2000
12146,0.0700,0.1000,0.2000,0.2000
12147,0.0700,0.1000,0.2000,0.2000
12148,0.0700,0.1000,0.2000,0.2000
12149,0.0700,0.1000,0.2000,0.2000
12150,0.0700,0.1000,0.2000,0.2000
12151,150.0000,0.1000,0.8000,0.2000
12152,0.0700,0.1000,0.2000,0.2000
12153,0.0700,0.1000,0.2000,0.2000
12154,0.0700,0.1000,0.2000,0.2000
12155,0.0700,0.1000,0.2000,0.2000
12156,0.0700,0.1000,0.2000,0.2000
12157,0.0700,0.1000,0.2000,0.2000
12158,150.0000,0.1000,0.8000,0.2000
12159,150.0000,0.1000,0.8000,0.2000
12160,150.0000,0.1000,0.8000,0.2000
12161,150.0000,0.1000,0.8000,0.2000
12162,0.0400,0.1000,0.8000,0.2000
12163,0.0400,0.1000,0.8000,0.2000
12164,0.0400,0.1000,0.8000,0.2000
12165,0.0400,0.1000,0.8000,0.2000
12166,0.0400,0.1000,0.8000,0.2000
12167,0.0400,0.1000,0.8000,0.2000
12168,0.0400,0.1000,0.8000,0.2000
12169,0.0400,0.1000,0.8000,0.2000
12170,0.0400,0.1000,0.8000,0.2000
12171,150.0000,0.1000,0.8000,0.2000
12172,150.0000,0.1000,0.8000,0.2000
12173,0.0700,0.1000,0.2000,0.2000
12174,0.0700,0.1000,0.2000,0.2000
12175,0.0700,0.1000,0.2000,0.2000
12176,1.5000,0.1000,0.3000,0.2000
12177,1.5000,0.1000,0.3000,0.2000
12178,0.0700,0.1000,0.2000,0.2000
12179,1.5000,0.1000,0.3000,0.2000
12180,0.0700,0.1000,0.2000,0.2000
12181,1.5000,0.1000,0.3000,0.2000
12182,0.0400,0.1000,0.8000,0.2000
12183,0.0700,0.1000,0.2000,0.2000
12184,0.0400,0.1000,0.8000,0.2000
12185,0.0700,0.1000,0.2000,0.2000
12186,0.0700,0.1000,0.2000,0.2000
12187,1.5000,0.1000,0.3000,0.2000
12188,150.0000,0.1000,0.8000,0.2000
12189,150.0000,0.1000,0.8000,0.2000
12190,150.0000,0.1000,0.8000,0.2000
12191,150.0000,0.1000,0.8000,0.2000
12192,150.0000,0.1000,0.8000,0.2000
12193,0.0400,0.1000,0.8000,0.2000
12194,0.0400,0.1000,0.8000,0.2000
12195,0.0400,0.1000,0.8000,0.2000
12196,0.0400,0.1000,0.8000,0.2000
12197,0.0400,0.1000,0.8000,0.2000
12198,0.0400,0.1000,0.8000,0.2000
12199,0.0400,0.1000,0.8000,0.2000
12200,0.0400,0.1000,0.8000,0.2000
12201,0.0400,0.1000,0.8000,0.2000
12202,0.0400,0.1000,0.8000,0.2000
12203,0.0400,0.1000,0.8000,0.2000
12204,0.0400,0.1000,0.8000,0.2000
12205,0.0400,0.1000,0.8000,0.2000
12206,0.0400,0.1000,0.8000,0.2000
12207,0.0400,0.1000,0.8000,0.2000
12208,0.0400,0.1000,0.8000,0.2000
12209,1.5000,0.1000,0.4000,0.2000
12210,1.5000,0.1000,0.4000,0.2000
12211,1.5000,0.1000,0.4000,0.2000
12212,1.5000,0.1000,0.4000,0.2000
12213,1.5000,0.1000,0.2000,0.2000
12214,1.5000,0.1000,0.2000,0.2000
12215,1.5000,0.1000,0.4000,0.2000
12216,1.5000,0.1000,0.4000,0.2000
12217,1.5000,0.1000,0.2000,0.2000
12218,1.5000,0.1000,0.2000,0.2000
12219,0.2300,0.1000,0.2000,0.2000
12220,1.5000,0.1000,0.2000,0.2000
12221,1.5000,0.1000,0.4000,0.2000
12222,1.5000,0.1000,0.4000,0.2000
12223,1.5000,0.1000,0.2000,0.2000
12224,1.5000,0.1000,0.2000,0.2000
12225,1.5000,0.1000,0.2000,0.2000
12226,0.0400,0.1000,0.8000,0.2000
12227,1.5000,0.1000,0.4000,0.2000
12228,1.5000,0.1000,0.4000,0.2000
12229,0.2300,0.1000,0.2000,0.2000
12230,0.2300,0.1000,0.2000,0.2000
12231,0.2300,0.1000,0.2000,0.2000
12232,0.2300,0.1000,0.2000,0.2000
12233,0.2300,0.1000,0.2000,0.2000
12234,0.2300,0.1000,0.2000,0.2000
12235,0.2300,0.1000,0.2000,0.2000
12236,0.2300,0.1000,0.2000,0.2000
12237,0.2300,0.1000,0.2000,0.2000
12238,1.5000,0.1000,0.3000,0.2000
12239,1.5000,0.1000,0.3000,0.2000
12240,1.5000,0.1000,0.3000,0.2000
12241,1.5000,0.1000,0.3000,0.2000
12242,1.5000,0.1000,0.2000,0.2000
12243,1.5000,0.1000,0.2000,0.2000
12244,1.5000,0.1000,0.3000,0.2000
12245,1.5000,0.1000,0.3000,0.2000
12246,1.5000,0.1000,0.3000,0.2000
12247,1.5000,0.1000,0.2000,0.2000
12248,0.2300,0.1000,0.2000,0.2000
12249,0.2300,0.1000,0.2000,0.2000
12250,0.2300,0.1000,0.2000,0.2000
12251,150.0000,0.1000,0.8000,0.2000
12252,0.0400,0.1000,0.8000,0.2000
12253,0.2300,0.1000,0.2000,0.2000
12254,0.2300,0.1000,0.2000,0.2000
12255,0.2300,0.1000,0.2000,0.2000
12256,150.0000,0.1000,0.8000,0.2000
12257,150.0000,0.1000,0.8000,0.2000
12258,150.0000,0.1000,0.8000,0.2000
12259,150.0000,0.1000,0.8000,0.2000
12260,1.5000,0.1000,0.4000,0.2000
12261,1.5000,0.1000,0.2000,0.2000
12262,1.5000,0.1000,0.2000,0.2000
12263,1.5000,0.1000,0.2000,0.2000
12264,1.5000,0.1000,0.2000,0.2000
12265,1.5000,0.1000,0.4000,0.2000
12266,1.5000,0.1000,0.4000,0.2000
12267,1.5000,0.1000,0.4000,0.2000
12268,1.5000,0.1000,0.4000,0.2000
12269,1.5000,0.1000,0.4000,0.2000
12270,1.5000,0.1000,0.4000,0.2000
12271,1.5000,0.1000,0.4000,0.2000
12272,1.5000,0.1000,0.4000,0.2000
12273,150.0000,0.1000,0.8000,0.2000
12274,150.0000,0.1000,0.8000,0.2000
12275,1.5000,0.1000,0.4000,0.2000
12276,1.5000,0.1000,0.2000,0.2000
12277,1.5000,0.1000,0.2000,0.2000
12278,7.0000,0.1000,0.1000,0.2000
12279,7.0000,0.1000,0.1000,0.2000
12280,7.0000,0.1000,0.1000,0.2000
12281,7.0000,0.1000,0.1000,0.2000
12282,7.0000,0.1000,0.1000,0.2000
12283,7.0000,0.1000,0.1000,0.2000
12284,7.0000,0.1000,0.1000,0.2000
12285,7.0000,0.1000,0.1000,0.2000
12286,7.0000,0.1000,0.1000,0.2000
12287,1.5000,0.1000,0.4000,0.2000
12288,1.5000,0.1000,0.4000,0.2000
12289,1.5000,0.1000,0.4000,0.2000
12290,1.5000,0.1000,0.4000,0.2000
12291,1.5000,0.1000,0.4000,0.2000
12292,0.0700,0.1000,0.2000,0.2000
12293,0.0700,0.1000,0.2000,0.2000
12294,0.0700,0.1000,0.2000,0.2000
12295,0.0700,0.1000,0.2000,0.2000
12296,150.0000,0.1000,0.8000,0.2000
12297,150.0000,0.1000,0.8000,0.2000
12298,7.0000,0.1000,0.1000,0.2000
12299,0.0400,0.1000,0.8000,0.2000
12300,0.0400,0.1000,0.8000,0.2000
12301,0.0400,0.1000,0.8000,0.2000
12302,0.0700,0.1000,0.2000,0.2000
12303,0.0700,0.1000,0.2000,0.2000
12304,0.0700,0.1000,0.2000,0.2000
12305,0.0700,0.1000,0.2000,0.2000
12306,7.0000,0.1000,0.1000,0.2000
12307,7.0000,0.1000,0.1000,0.2000
12308,7.0000,0.1000,0.1000,0.2000
12309,1.5000,0.1000,0.4000,0.2000
12310,7.0000,0.1000,0.1000,0.2000
12311,7.0000,0.1000,0.1000,0.2000
12312,0.0700,0.1000,0.2000,0.2000
12313,0.0700,0.1000,0.2000,0.2000
12314,0.0700,0.1000,0.2000,0.2000
12315,0.0700,0.1000,0.2000,0.2000
12316,1.5000,0.1000,0.4000,0.2000
12317,1.5000,0.1000,0.4000,0.2000
12318,1.5000,0.1000,0.4000,0.2000
12319,0.2300,0.1000,0.2000,0.2000
12320,0.2300,0.1000,0.2000,0.2000
12321,0.2300,0.1000,0.2000,0.2000
12322,0.2300,0.1000,0.2000,0.2000
12323,0.2300,0.1000,0.2000,0.2000
12324,0.2300,0.1000,0.2000,0.2000
12325,0.2300,0.1000,0.2000,0.2000
12326,0.2300,0.1000,0.2000,0.2000
12327,1.5000,0.1000,0.4000,0.2000
12328,0.2300,0.1000,0.2000,0.2000
12329,0.2300,0.1000,0.2000,0.2000
12330,0.2300,0.1000,0.2000,0.2000
12331,1.5000,0.1000,0.4000,0.2000
12332,150.0000,0.1000,0.8000,0.2000
12333,0.2300,0.1000,0.2000,0.2000
12334,0.0400,0.1000,0.8000,0.2000
12335,1.5000,0.1000,0.4000,0.2000
12336,1.5000,0.1000,0.4000,0.2000
12337,150.0000,0.1000,0.8000,0.2000
12338,150.0000,0.1000,0.8000,0.2000
12339,150.0000,0.1000,0.8000,0.2000
12340,0.0700,0.1000,0.2000,0.2000
12341,0.0700,0.1000,0.2000,0.2000
12342,0.0700,0.1000,0.2000,0.2000
12343,0.0700,0.1000,0.2000,0.2000
12344,150.0000,0.1000,0.8000,0.2000
12345,150.0000,0.1000,0.8000,0.2000
12346,150.0000,0.1000,0.8000,0.2000
12347,150.0000,0.1000,0.8000,0.2000
12348,150.0000,0.1000,0.8000,0.2000
12349,150.0000,0.1000,0.8000,0.2000
12350,0.0700,0.1000,0.2000,0.2000
12351,150.0000,0.1000,0.8000,0.2000
12352,0.0700,0.1000,0.2000,0.2000
12353,0.0700,0.1000,0.2000,0.2000
12354,0.0700,0.1000,0.2000,0.2000
12355,0.0700,0.1000,0.2000,0.2000
12356,0.0700,0.1000,0.2000,0.2000
12357,0.0700,0.1000,0.2000,0.2000
12358,150.0000,0.1000,0.8000,0.2000
12359,150.0000,0.1000,0.8000,0.2000
12360,0.0400,0.1000,0.8000,0.2000
12361,150.0000,0.1000,0.8000,0.2000
12362,0.0400,0.1000,0.8000,0.2000
12363,0.0400,0.1000,0.8000,0.2000
12364,0.0400,0.1000,0.8000,0.2000
12365,0.0400,0.1000,0.8000,0.2000
12366,0.0400,0.1000,0.8000,0.2000
12367,0.0400,0.1000,0.8000,0.2000
12368,0.0400,0.1000,0.8000,0.2000
12369,0.0400,0.1000,0.8000,0.2000
12370,0.0400,0.1000,0.8000,0.2000
12371,0.0400,0.1000,0.8000,0.2000
12372,0.0400,0.1000,0.8000,0.2000
12373,150.0000,0.1000,0.8000,0.2000
12374,150.0000,0.1000,0.8000,0.2000
12375,150.0000,0.1000,0.8000,0.2000
12376,0.0700,0.1000,0.2000,0.2000
12377,0.0700,0.1000,0.2000,0.2000
12378,0.0700,0.1000,0.2000,0.2000
12379,0.0700,0.1000,0.2000,0.2000
12380,0.0700,0.1000,0.2000,0.2000
12381,150.0000,0.1000,0.8000,0.2000
12382,150.0000,0.1000,0.8000,0.2000
12383,150.0000,0.1000,0.8000,0.2000
12384,0.0700,0.1000,0.2000,0.2000
12385,0.0700,0.1000,0.2000,0.2000
12386,0.0700,0.1000,0.2000,0.2000
12387,1.5000,0.1000,0.3000,0.2000
12388,1.5000,0.1000,0.3000,0.2000
12389,0.0700,0.1000,0.2000,0.2000
12390,0.0700,0.1000,0.2000,0.2000
12391,150.0000,0.1000,0.8000,0.2000
12392,150.0000,0.1000,0.8000,0.2000
12393,150.0000,0.1000,0.8000,0.2000
12394,150.0000,0.1000,0.8000,0.2000
12395,0.0400,0.1000,0.8000,0.2000
12396,0.0400,0.1000,0.8000,0.2000
12397,0.0400,0.1000,0.8000,0.2000
12398,0.0400,0.1000,0.8000,0.2000
12399,0.0400,0.1000,0.8000,0.2000
12400,0.0400,0.1000,0.8000,0.2000
12401,0.0400,0.1000,0.8000,0.2000
12402,0.0700,0.1000,0.2000,0.2000
12403,0.0400,0.1000,0.8000,0.2000
12404,0.0400,0.1000,0.8000,0.2000
12405,0.0400,0.1000,0.8000,0.2000
12406,0.0400,0.1000,0.8000,0.2000
12407,0.0400,0.1000,0.8000,0.2000
12408,0.0400,0.1000,0.8000,0.2000
12409,0.0400,0.1000,0.8000,0.2000
12410,0.0400,0.1000,0.8000,0.2000
12411,0.0400,0.1000,0.8000,0.2000
12412,0.0400,0.1000,0.8000,0.2000
12413,0.0400,0.1000,0.8000,0.2000
12414,0.0400,0.1000,0.8000,0.2000
12415,0.0400,0.1000,0.8000,0.2000
12416,0.0400,0.1000,0.8000,0.2000
12417,1.5000,0.1000,0.4000,0.2000
12418,1.5000,0.1000,0.4000,0.2000
12419,1.5000,0.1000,0.4000,0.2000
12420,1.5000,0.1000,0.4000,0.2000
12421,1.5000,0.1000,0.4000,0.2000
12422,1.5000,0.1000,0.2000,0.2000
12423,1.5000,0.1000,0.4000,0.2000
12424,1.5000,0.1000,0.4000,0.2000
12425,1.5000,0.1000,0.4000,0.2000
12426,0.0400,0.1000,0.8000,0.2000
12427,0.2300,0.1000,0.2000,0.2000
12428,0.2300,0.1000,0.2000,0.2000
12429,1.5000,0.1000,0.4000,0.2000
12430,0.2300,0.1000,0.2000,0.2000
12431,0.2300,0.1000,0.2000,0.2000
12432,0.2300,0.1000,0.2000,0.2000
12433,0.2300,0.1000,0.2000,0.2000
12434,0.2300,0.1000,0.2000,0.2000
12435,1.5000,0.1000,0.3000,0.2000
12436,1.5000,0.1000,0.3000,0.2000
12437,1.5000,0.1000,0.3000,0.2000
12438,1.5000,0.1000,0.3000,0.2000
12439,1.5000,0.1000,0.2000,0.2000
12440,1.5000,0.1000,0.2000,0.2000
12441,1.5000,0.1000,0.2000,0.2000
12442,1.5000,0.1000,0.2000,0.2000
12443,1.5000,0.1000,0.2000,0.2000
12444,0.2300,0.1000,0.2000,0.2000
12445,0.2300,0.1000,0.2000,0.2000
12446,0.2300,0.1000,0.2000,0.2000
12447,0.2300,0.1000,0.2000,0.2000
12448,0.2300,0.1000,0.2000,0.2000
12449,0.2300,0.1000,0.2000,0.2000
12450,150.0000,0.1000,0.8000,0.2000
12451,150.0000,0.1000,0.8000,0.2000
12452,0.2300,0.1000,0.2000,0.2000
12453,1.5000,0.1000,0.4000,0.2000
12454,1.5000,0.1000,0.4000,0.2000
12455,1.5000,0.1000,0.4000,0.2000
12456,1.5000,0.1000,0.4000,0.2000
12457,7.0000,0.1000,0.1000,0.2000
12458,7.0000,0.1000,0.1000,0.2000
12459,7.0000,0.1000,0.1000,0.2000
12460,7.0000,0.1000,0.1000,0.2000
12461,1.5000,0.1000,0.4000,0.2000
12462,7.0000,0.1000,0.1000,0.2000
12463,7.0000,0.1000,0.1000,0.2000
12464,1.5000,0.1000,0.4000,0.2000
12465,0.0700,0.1000,0.2000,0.2000
12466,0.0700,0.1000,0.2000,0.2000
12467,0.0700,0.1000,0.2000,0.2000
12468,0.0700,0.1000,0.2000,0.2000
12469,0.0700,0.1000,0.2000,0.2000
12470,0.0700,0.1000,0.2000,0.2000
12471,0.0400,0.1000,0.8000,0.2000
12472,0.0400,0.1000,0.8000,0.2000
12473,0.0400,0.1000,0.8000,0.2000
12474,0.0700,0.1000,0.2000,0.2000
12475,0.0700,0.1000,0.2000,0.2000
12476,0.0700,0.1000,0.2000,0.2000
12477,0.0700,0.1000,0.2000,0.2000
12478,0.0700,0.1000,0.2000,0.2000
12479,0.0700,0.1000,0.2000,0.2000
12480,0.0700,0.1000,0.2000,0.2000
12481,0.0700,0.1000,0.2000,0.2000
12482,0.0700,0.1000,0.2000,0.2000
12483,1.5000,0.1000,0.4000,0.2000
12484,0.0700,0.1000,0.2000,0.2000
12485,0.0700,0.1000,0.2000,0.2000
12486,0.0700,0.1000,0.2000,0.2000
12487,0.0700,0.1000,0.2000,0.2000
12488,0.0700,0.1000,0.2000,0.2000
12489,0.0700,0.1000,0.2000,0.2000
12490,0.0700,0.1000,0.2000,0.2000
12491,0.0700,0.1000,0.2000,0.2000
12492,0.0700,0.1000,0.2000,0.2000
12493,150.0000,0.1000,0.8000,0.2000
12494,150.0000,0.1000,0.8000,0.2000
12495,0.0700,0.1000,0.2000,0.2000
12496,1.5000,0.1000,0.4000,0.2000
12497,1.5000,0.1000,0.4000,0.2000
12498,0.2300,0.1000,0.2000,0.2000
12499,0.2300,0.1000,0.2000,0.2000
12500,0.2300,0.1000,0.2000,0.2000
12501,0.2300,0.1000,0.2000,0.2000
12502,0.2300,0.1000,0.2000,0.2000
12503,0.2300,0.1000,0.2000,0.2000
12504,1.5000,0.1000,0.4000,0.2000
12505,0.2300,0.1000,0.2000,0.2000
12506,0.2300,0.1000,0.2000,0.2000
12507,1.5000,0.1000,0.4000,0.2000
12508,1.5000,0.1000,0.4000,0.2000
12509,150.0000,0.1000,0.8000,0.2000
12510,150.0000,0.1000,0.8000,0.2000
12511,0.0700,0.1000,0.2000,0.2000
12512,0.0700,0.1000,0.2000,0.2000
12513,150.0000,0.1000,0.8000,0.2000
12514,150.0000,0.1000,0.8000,0.2000
12515,150.0000,0.1000,0.8000,0.2000
12516,150.0000,0.1000,0.8000,0.2000
12517,150.0000,0.1000,0.8000,0.2000
12518,150.0000,0.1000,0.8000,0.2000
12519,150.0000,0.1000,0.8000,0.2000
12520,150.0000,0.1000,0.8000,0.2000
12521,150.0000,0.1000,0.8000,0.2000
12522,150.0000,0.1000,0.8000,0.2000
12523,0.0700,0.1000,0.2000,0.2000
12524,150.0000,0.1000,0.8000,0.2000
12525,150.0000,0.1000,0.8000,0.2000
12526,150.0000,0.1000,0.8000,0.2000
12527,150.0000,0.1000,0.8000,0.2000
12528,0.0400,0.1000,0.8000,0.2000
12529,0.0400,0.1000,0.8000,0.2000
12530,0.0400,0.1000,0.8000,0.2000
12531,0.0400,0.1000,0.8000,0.2000
12532,0.0400,0.1000,0.8000,0.2000
12533,0.0400,0.1000,0.8000,0.2000
12534,0.0400,0.1000,0.8000,0.2000
12535,0.0400,0.1000,0.8000,0.2000
12536,0.0400,0.1000,0.8000,0.2000
12537,0.0400,0.1000,0.8000,0.2000
12538,0.0400,0.1000,0.8000,0.2000
12539,0.0400,0.1000,0.8000,0.2000
12540,0.0400,0.1000,0.8000,0.2000
12541,150.0000,0.1000,0.8000,0.2000
12542,0.0700,0.1000,0.2000,0.2000
12543,150.0000,0.1000,0.8000,0.2000
12544,0.0700,0.1000,0.2000,0.2000
12545,150.0000,0.1000,0.8000,0.2000
12546,150.0000,0.1000,0.8000,0.2000
12547,150.0000,0.1000,0.8000,0.2000
12548,150.0000,0.1000,0.8000,0.2000
12549,1.5000,0.1000,0.3000,0.2000
12550,1.5000,0.1000,0.3000,0.2000
12551,0.0700,0.1000,0.2000,0.2000
12552,0.0700,0.1000,0.2000,0.2000
12553,0.0700,0.1000,0.2000,0.2000
12554,0.0700,0.1000,0.2000,0.2000
12555,0.0700,0.1000,0.2000,0.2000
12556,0.0700,0.1000,0.2000,0.2000
12557,150.0000,0.1000,0.8000,0.2000
12558,1.5000,0.1000,0.4000,0.2000
12559,150.0000,0.1000,0.8000,0.2000
12560,0.0400,0.1000,0.8000,0.2000
12561,0.0400,0.1000,0.8000,0.2000
12562,0.0400,0.1000,0.8000,0.2000
12563,0.0700,0.1000,0.2000,0.2000
12564,0.0400,0.1000,0.8000,0.2000
12565,0.0700,0.1000,0.2000,0.2000
12566,0.0400,0.1000,0.8000,0.2000
12567,0.0400,0.1000,0.8000,0.2000
12568,0.0400,0.1000,0.8000,0.2000
12569,0.0400,0.1000,0.8000,0.2000
12570,0.0400,0.1000,0.8000,0.2000
12571,0.0400,0.1000,0.8000,0.2000
12572,0.0400,0.1000,0.8000,0.2000
12573,0.0400,0.1000,0.8000,0.2000
12574,0.0400,0.1000,0.8000,0.2000
12575,0.0400,0.1000,0.8000,0.2000
12576,0.0400,0.1000,0.8000,0.2000
12577,0.0400,0.1000,0.8000,0.2000
12578,0.0400,0.1000,0.8000,0.2000
12579,0.0400,0.1000,0.8000,0.2000
12580,1.5000,0.1000,0.4000,0.2000
12581,1.5000,0.1000,0.2000,0.2000
12582,1.5000,0.1000,0.4000,0.2000
12583,1.5000,0.1000,0.4000,0.2000
12584,1.5000,0.1000,0.4000,0.2000
12585,1.5000,0.1000,0.4000,0.2000
12586,1.5000,0.1000,0.4000,0.2000
12587,0.2300,0.1000,0.2000,0.2000
12588,0.2300,0.1000,0.2000,0.2000
12589,0.2300,0.1000,0.2000,0.2000
12590,1.5000,0.1000,0.3000,0.2000
12591,1.5000,0.1000,0.4000,0.2000
12592,1.5000,0.1000,0.2000,0.2000
12593,1.5000,0.1000,0.2000,0.2000
12594,1.5000,0.1000,0.2000,0.2000
12595,1.5000,0.1000,0.4000,0.2000
12596,1.5000,0.1000,0.2000,0.2000
12597,1.5000,0.1000,0.2000,0.2000
12598,0.2300,0.1000,0.2000,0.2000
12599,0.2300,0.1000,0.2000,0.2000
12600,0.2300,0.1000,0.2000,0.2000
12601,0.2300,0.1000,0.2000,0.2000
12602,1.5000,0.1000,0.4000,0.2000
12603,150.0000,0.1000,0.8000,0.2000
12604,1.5000,0.1000,0.4000,0.2000
12605,0.2300,0.1000,0.2000,0.2000
12606,7.0000,0.1000,0.1000,0.2000
12607,7.0000,0.1000,0.1000,0.2000
12608,7.0000,0.1000,0.1000,0.2000
12609,7.0000,0.1000,0.1000,0.2000
12610,7.0000,0.1000,0.1000,0.2000
12611,1.5000,0.1000,0.4000,0.2000
12612,1.5000,0.1000,0.4000,0.2000
12613,0.0700,0.1000,0.2000,0.2000
12614,0.0700,0.1000,0.2000,0.2000
12615,0.0700,0.1000,0.2000,0.2000
12616,0.0700,0.1000,0.2000,0.2000
12617,0.0700,0.1000,0.2000,0.2000
12618,0.0700,0.1000,0.2000,0.2000
12619,0.0700,0.1000,0.2000,0.2000
12620,0.0700,0.1000,0.2000,0.2000
12621,0.0700,0.1000,0.2000,0.2000
12622,0.0700,0.1000,0.2000,0.2000
12623,0.0700,0.1000,0.2000,0.2000
12624,0.0700,0.1000,0.2000,0.2000
12625,1.5000,0.1000,0.4000,0.2000
12626,1.5000,0.1000,0.4000,0.2000
12627,1.5000,0.1000,0.4000,0.2000
12628,1.5000,0.1000,0.4000,0.2000
12629,150.0000,0.1000,0.8000,0.2000
12630,0.0700,0.1000,0.2000,0.2000
12631,1.5000,0.1000,0.4000,0.2000
12632,1.5000,0.1000,0.4000,0.2000
12633,0.0700,0.1000,0.2000,0.2000
12634,0.0700,0.1000,0.2000,0.2000
12635,0.0700,0.1000,0.2000,0.2000
12636,0.0700,0.1000,0.2000,0.2000
12637,150.0000,0.1000,0.8000,0.2000
12638,150.0000,0.1000,0.8000,0.2000
12639,1.5000,0.1000,0.4000,0.2000
12640,0.2300,0.1000,0.2000,0.2000
12641,0.2300,0.1000,0.2000,0.2000
12642,1.5000,0.1000,0.4000,0.2000
12643,1.5000,0.1000,0.4000,0.2000
12644,1.5000,0.1000,0.4000,0.2000
12645,1.5000,0.1000,0.4000,0.2000
12646,1.5000,0.1000,0.4000,0.2000
12647,150.0000,0.1000,0.8000,0.2000
12648,150.0000,0.1000,0.8000,0.2000
12649,150.0000,0.1000,0.8000,0.2000
12650,150.0000,0.1000,0.8000,0.2000
12651,150.0000,0.1000,0.8000,0.2000
12652,150.0000,0.1000,0.8000,0.2000
12653,150.0000,0.1000,0.8000,0.2000
12654,150.0000,0.1000,0.8000,0.2000
12655,150.0000,0.1000,0.8000,0.2000
12656,0.0400,0.1000,0.8000,0.2000
12657,0.0400,0.1000,0.8000,0.2000
12658,0.0400,0.1000,0.8000,0.2000
12659,0.0400,0.1000,0.8000,0.2000
12660,0.0400,0.1000,0.8000,0.2000
12661,0.0400,0.1000,0.8000,0.2000
12662,0.0400,0.1000,0.8000,0.2000
12663,0.0400,0.1000,0.8000,0.2000
12664,0.0400,0.1000,0.8000,0.2000
